route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message,tts_trip_headsign,tts_trip_short_name
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_27,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_26,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_25,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_24,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_23,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_22,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_21,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_20,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_19,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_18,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_13,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308952_b_none_tn_3,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_17,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_16,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308952_b_none_tn_2,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308952_b_none_tn_1,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308951_b_none_tn_0,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_5,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_49,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_48,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_47,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_46,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_45,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_44,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_11,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_10,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_12,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308953_b_none_tn_2,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308953_b_none_tn_1,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_43,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_42,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_41,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_15,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_14,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_50,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_51,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_52,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_6,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_7,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_40,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_8,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308954_b_none_tn_9,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308957_b_none_tn_1,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308957_b_none_tn_2,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308958_b_none_tn_1,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308958_b_none_tn_2,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308958_b_none_tn_3,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308958_b_none_tn_4,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308958_b_none_tn_5,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308959_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308959_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308959_b_none_tn_3,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_45,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_32,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_33,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_34,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_35,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_36,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_37,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_38,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_39,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_4,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_40,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_41,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_42,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_43,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_44,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_46,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_47,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_48,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_49,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_5,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_50,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_6,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_7,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_8,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_9,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_3,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_4,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_5,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_6,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_7,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308965_b_none_tn_8,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308966_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308966_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308949_b_none_tn_1,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308949_b_none_tn_2,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308949_b_none_tn_3,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308950_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308950_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308955_b_none_tn_0,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308956_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308956_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_1,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_2,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_3,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_4,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_5,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308962_b_none_tn_6,,33rd via Hoboken,1,,p_902145,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_3,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_4,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_5,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_6,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308963_b_none_tn_7,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_1,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_10,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_11,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_12,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_13,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_14,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_15,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_16,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_17,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_18,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_19,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_2,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_20,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_21,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_22,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_23,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_24,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_25,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_26,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_27,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_28,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_29,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_3,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_30,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67352_b_none_d_0,t_5308964_b_none_tn_31,,33rd via Hoboken,1,,p_4498,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641844_b_none_tn_5,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641844_b_none_tn_1,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641844_b_none_tn_2,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641844_b_none_tn_3,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641844_b_none_tn_4,,Journal Square via Hoboken,0,,p_902146,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_24,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_25,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_26,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_27,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_28,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_29,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_3,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_30,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_31,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_32,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_33,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_34,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_35,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_36,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_37,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_38,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_39,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_4,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_40,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641817_b_none_tn_0,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641824_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641824_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641824_b_none_tn_3,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641824_b_none_tn_4,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_3,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_4,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_5,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_6,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_7,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_22,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_21,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_20,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_8,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641827_b_none_tn_9,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_23,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_46,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_47,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_48,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_49,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_19,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_18,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_17,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_16,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_15,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_14,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_13,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_12,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_11,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_5,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_50,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_51,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_52,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_53,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_54,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_55,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_56,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_57,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_58,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_59,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_6,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_60,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_10,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_61,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641833_b_none_tn_5,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641833_b_none_tn_4,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641833_b_none_tn_3,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641833_b_none_tn_2,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641833_b_none_tn_1,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_45,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_7,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_8,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_9,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_44,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
1024,c_67701_b_none_d_0,t_5641835_b_none_tn_43,,Journal Square via Hoboken,0,,p_4501,,,,,,,,,,,,
